source_file,asset_canonical_id,display_name,category,mapping_status,canonical_id,family_id,slot_id,visual_reference_id,binding_ids,task_reference_ids,target_resource_path,usage_interfaces,variant,mapping_reason,sha256
merged_final_assets/batch05/15_鹦鹉.png,visual.asset.7db3c05cd74b06af,鹦鹉,宠物/鱼类,mapped_type_slot,,,visual.pet_type.410227943bae35a8,,,,assets/authoritative/batch05/7db3c05cd74b06af.png,宠物|任务|状态,base,绑定宠物视觉类型槽位；不创建宠物或物品事实。,7db3c05cd74b06afee8febd7669b8052b711c08c573a6d19233439b1cad751df
merged_final_assets/batch05/16_小猴.png,visual.asset.2e5a2ace62927302,小猴,宠物/鱼类,mapped_type_slot,,,visual.pet_type.53c44e98705d70c3,,,,assets/authoritative/batch05/2e5a2ace62927302.png,宠物|任务|状态,base,绑定宠物视觉类型槽位；不创建宠物或物品事实。,2e5a2ace629273026f49cb3cd9d68d89e4b6c3619ef24f83c63441283a7978e6
merged_final_assets/batch05/17_小海龟.png,visual.asset.3955176560b86d99,小海龟,宠物/鱼类,mapped_type_slot,,,visual.pet_type.a74a0a4a32457830,,,,assets/authoritative/batch05/3955176560b86d99.png,宠物|任务|状态,base,绑定宠物视觉类型槽位；不创建宠物或物品事实。,3955176560b86d998b640329bfb43eabcf2470f3b66bbf9a2418adeb2115ecac
merged_final_assets/batch05/18_玉兔.png,visual.asset.27eb0a7123911fb1,玉兔,宠物/鱼类,mapped_type_slot,,,visual.pet_type.d96d2ada9abb8282,,,,assets/authoritative/batch05/27eb0a7123911fb1.png,宠物|任务|状态,base,绑定宠物视觉类型槽位；不创建宠物或物品事实。,27eb0a7123911fb1e1255b18e0af37d1ce73b6d2c1e976c3ae9f8097dd3b8274
merged_final_assets/batch05/19_幼狐.png,visual.asset.670e3426830edc9a,幼狐,宠物/鱼类,mapped_type_slot,,,visual.pet_type.493282d4adbd9599,,,,assets/authoritative/batch05/670e3426830edc9a.png,宠物|任务|状态,base,绑定宠物视觉类型槽位；不创建宠物或物品事实。,670e3426830edc9ac12ecbfd5c20d2faae33485cb3fa198aaccc870dcbb0b27d
merged_final_assets/batch05/20_狼崽.png,visual.asset.da0d8a8596e14e18,狼崽,宠物/鱼类,mapped_type_slot,,,visual.pet_type.0171305d7e605fbe,,,,assets/authoritative/batch05/da0d8a8596e14e18.png,宠物|任务|状态,base,绑定宠物视觉类型槽位；不创建宠物或物品事实。,da0d8a8596e14e189860195037461dc4a14d45af95de85d9a945cb647cc1bc31
merged_final_assets/batch05/21_凤凰雏鸟.png,visual.asset.9bc7828aef7ca598,凤凰雏鸟,宠物/鱼类,mapped_type_slot,,,visual.pet_type.c4751b79714bd743,,,,assets/authoritative/batch05/9bc7828aef7ca598.png,宠物|任务|状态,base,绑定宠物视觉类型槽位；不创建宠物或物品事实。,9bc7828aef7ca598c4ae57f0aae92226b3cf89adb34d96d8b7429efbbb1e2e16
merged_final_assets/batch05/22_小龙.png,visual.asset.26cbabc83c3af0d1,小龙,宠物/鱼类,mapped_type_slot,,,visual.pet_type.dc7874cb49698a9a,,,,assets/authoritative/batch05/26cbabc83c3af0d1.png,宠物|任务|状态,base,绑定宠物视觉类型槽位；不创建宠物或物品事实。,26cbabc83c3af0d18046ed4cd1db522556595b8e28698209a77854107ca2f969
merged_final_assets/batch05/23_沙丁鱼.png,visual.asset.a7112e17c1338529,沙丁鱼,宠物/鱼类,mapped_type_slot,,,visual.fish_type.3fff209575c5c5ce,,entity.item.ea2bd40c4d621957,,assets/authoritative/batch05/a7112e17c1338529.png,钓鱼|航海|背包,base,绑定鱼类视觉类型槽位；不创建宠物或物品事实。,a7112e17c13385298f2177abaa68bb7babe62b28bca56af4b7abddf9a4bc7117
merged_final_assets/batch05/24_金枪鱼.png,visual.asset.e0ae2906e6d24667,金枪鱼,宠物/鱼类,mapped_type_slot,,,visual.fish_type.e4a7291f4d30c1da,,entity.item.171fa2b2decb00e4,,assets/authoritative/batch05/e0ae2906e6d24667.png,钓鱼|航海|背包,base,绑定鱼类视觉类型槽位；不创建宠物或物品事实。,e0ae2906e6d24667f04b9a4e4d83aa0ce8da85afebf3602d2ec7ff233327d767
merged_final_assets/batch05/25_鳕鱼.png,visual.asset.35859782f8f01284,鳕鱼,宠物/鱼类,mapped_type_slot,,,visual.fish_type.639f562dde3f4d39,,entity.item.0f8b49af64bf2861,,assets/authoritative/batch05/35859782f8f01284.png,钓鱼|航海|背包,base,绑定鱼类视觉类型槽位；不创建宠物或物品事实。,35859782f8f0128483c92f66f72b07b9fe1b8e0758290db55efa1f60d97765bb
merged_final_assets/batch05/26_鲑鱼.png,visual.asset.2590ca7a8452a25e,鲑鱼,宠物/鱼类,mapped_type_slot,,,visual.fish_type.df9ccd92ec9d49f8,,entity.item.df9ccd92ec9d49f8,,assets/authoritative/batch05/2590ca7a8452a25e.png,钓鱼|航海|背包,base,绑定鱼类视觉类型槽位；不创建宠物或物品事实。,2590ca7a8452a25e001d9041cfc6aca4ebac9c89b65bc02d2200d94a1d5c5313
merged_final_assets/batch05/27_龙虾.png,visual.asset.7e255199dfdd650e,龙虾,宠物/鱼类,mapped_type_slot,,,visual.pet_type.1102ded688a594d5,,,,assets/authoritative/batch05/7e255199dfdd650e.png,宠物|任务|状态,base,绑定宠物视觉类型槽位；不创建宠物或物品事实。,7e255199dfdd650ecb421b2b2be84b7afb07a2be3604e824361e216040f0cc8c
merged_final_assets/batch05/28_螃蟹.png,visual.asset.6fb517ac1df8ebc3,螃蟹,宠物/鱼类,mapped_type_slot,,,visual.fish_type.3efc0d87f78ee263,,entity.item.3efc0d87f78ee263,,assets/authoritative/batch05/6fb517ac1df8ebc3.png,钓鱼|航海|背包,base,绑定鱼类视觉类型槽位；不创建宠物或物品事实。,6fb517ac1df8ebc397d22ef0cb0dd8905d8c6a5c6e721d0b113c52836cb9640f
merged_final_assets/batch05/29_章鱼.png,visual.asset.77590ce7484845b1,章鱼,宠物/鱼类,mapped_type_slot,,,visual.fish_type.ae1d91f7dc68ff3c,,entity.item.ae1d91f7dc68ff3c,,assets/authoritative/batch05/77590ce7484845b1.png,钓鱼|航海|背包,base,绑定鱼类视觉类型槽位；不创建宠物或物品事实。,77590ce7484845b191ab59e7f36a67ea8898604ffa7cc8a23a503034e291b69c
merged_final_assets/batch05/30_剑鱼.png,visual.asset.7a019de2bf76ae85,剑鱼,宠物/鱼类,mapped_type_slot,,,visual.fish_type.4e09967b7446105d,,entity.item.d8de9d63303ed6b4,,assets/authoritative/batch05/7a019de2bf76ae85.png,钓鱼|航海|背包,base,绑定鱼类视觉类型槽位；不创建宠物或物品事实。,7a019de2bf76ae851cb8e9db3961d08e289c8930b71c83f92f8d745cd0f3d68a
merged_final_assets/batch06/01_神秘铁箱.png,visual.asset.e0da3a737a7c5e70,神秘铁箱,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.2a9aa899c7614126,,task.series.05.032|task.series.05.033|task.series.05.034|task.series.05.035|task.series.05.036|task.series.05.037|task.series.05.038|task.series.05.039,assets/authoritative/batch06/e0da3a737a7c5e70.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,e0da3a737a7c5e70dd9e38bc07c9c8a3338aebc1266e3e4c506c37a49cf4cabb
merged_final_assets/batch06/02_通商卷轴.png,visual.asset.69d515f5e752addb,通商卷轴,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.9216af6fd9009442,,task.series.13.101|task.series.13.102,assets/authoritative/batch06/69d515f5e752addb.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,69d515f5e752addb70e316ec2da966c967514876793c4ca8e32b972c26b859e7
merged_final_assets/batch06/03_通商文书.png,visual.asset.c3074e2b482628bd,通商文书,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.4e87ebf02b34f737,,task.series.13.101|task.series.13.102,assets/authoritative/batch06/c3074e2b482628bd.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,c3074e2b482628bd3593e33fa09ff3cabd8cdd8fa580a9968f7e67cb2ba082ce
merged_final_assets/batch06/04_密封信函.png,visual.asset.1613f94f153dfbfb,密封信函,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.80799273a1951294,,task.series.13.154|task.series.13.156,assets/authoritative/batch06/1613f94f153dfbfb.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,1613f94f153dfbfb5934d7fdbaffdbb9aa3b02f5c959b08f99543053f49106d1
merged_final_assets/batch06/05_圣火令.png,visual.asset.bc447f0f9eabc465,圣火令,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.2a16eba99d838ed0,,task.series.13.101|task.series.13.102|task.series.13.103|task.series.13.104|task.series.13.105|task.series.13.106|task.series.13.107|task.series.13.108|task.series.13.109|task.series.13.110|task.series.13.111|task.series.13.112|task.series.13.113|task.series.13.114|task.series.13.115|task.series.13.116|task.series.13.117|task.series.13.118|task.series.13.119|task.series.13.120|task.series.13.121|task.series.13.122|task.series.13.123|task.series.13.124|task.series.13.125|task.series.13.126|task.series.13.127|task.series.13.128|task.series.13.129|task.series.13.130|task.series.13.131|task.series.13.132|task.series.13.133|task.series.13.134|task.series.13.135|task.series.13.136|task.series.13.137|task.series.13.138|task.series.13.139|task.series.13.140|task.series.13.141|task.series.13.142|task.series.13.143|task.series.13.144|task.series.13.145|task.series.13.146|task.series.13.147|task.series.13.148|task.series.13.149|task.series.13.150|task.series.13.151|task.series.13.152|task.series.13.153|task.series.13.154|task.series.13.155|task.series.13.156|task.series.13.157|task.series.13.158|task.series.13.159|task.series.13.160|task.series.13.161|task.series.13.162|task.series.13.163|task.series.13.164|task.series.13.165|task.series.13.166|task.series.13.167|task.series.13.168|task.series.13.169,assets/authoritative/batch06/bc447f0f9eabc465.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,bc447f0f9eabc465f02c62f637ff8aeebfa56f0d80081fce0f7854e3b0bfd3a4
merged_final_assets/batch06/06_亚丁权杖.png,visual.asset.ce47591c3b513761,亚丁权杖,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.3ad18738be2bb7d3,,task.series.13.101|task.series.13.102,assets/authoritative/batch06/ce47591c3b513761.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,ce47591c3b5137611060e8d34517cb8e7d646e36adc8fee115503b0cad238c3a
merged_final_assets/batch06/07_龙珠碎片·赤.png,visual.asset.728b65c6eee648c4,龙珠碎片·赤,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.9e7f9214ce7d878c,,task.series.12.100|task.series.13.165|task.series.15.210|task.series.15.264,assets/authoritative/batch06/728b65c6eee648c4.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,728b65c6eee648c4c4702444c131023694a849651647bf81fbe2e24b4646261f
merged_final_assets/batch06/08_龙珠碎片·蓝.png,visual.asset.cf50d3f3a09aafa0,龙珠碎片·蓝,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.fdeae4a1e1999008,,task.series.12.100|task.series.13.165|task.series.15.210|task.series.15.264,assets/authoritative/batch06/cf50d3f3a09aafa0.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,cf50d3f3a09aafa0aa88bb377e073c4a7ee39cf412e339bc26e4188f9ebb0036
merged_final_assets/batch06/09_龙珠碎片·绿.png,visual.asset.4c2853b5d99d20ca,龙珠碎片·绿,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.83a060a1778749f9,,task.series.12.100|task.series.13.165|task.series.15.210|task.series.15.264,assets/authoritative/batch06/4c2853b5d99d20ca.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,4c2853b5d99d20ca725e6632afe69fef6bc974cb8b7d8036bdce55f8530e71a1
merged_final_assets/batch06/10_龙珠碎片·金.png,visual.asset.84ceed7d2e463342,龙珠碎片·金,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.e1d46972982fafa9,,task.series.12.100|task.series.13.165|task.series.15.210|task.series.15.264,assets/authoritative/batch06/84ceed7d2e463342.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,84ceed7d2e463342d9bc4421cbe8b32663b14f5a1f88c75d6edd94f15ab52870
merged_final_assets/batch06/11_加封谕旨.png,visual.asset.50313c1df3219366,加封谕旨,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.25fb8273a4b5eedc,,task.series.13.101|task.series.13.102,assets/authoritative/batch06/50313c1df3219366.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,50313c1df321936659829d715402423a87bca3224e8e05ededd84ca6c36ad676
merged_final_assets/batch06/12_古航海图.png,visual.asset.3a4bc277e544e921,古航海图,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.042e15fef31f26be,,task.series.13.160|task.series.13.161,assets/authoritative/batch06/3a4bc277e544e921.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,3a4bc277e544e9217ea8fb018471a006e3f72bed81f91f1c88e7e458c37ffc5b
merged_final_assets/batch06/13_航海罗盘.png,visual.asset.aece4487918b8262,航海罗盘,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.8f79cc1311a40f9d,,task.series.13.160|task.series.13.161,assets/authoritative/batch06/aece4487918b8262.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,aece4487918b8262ebc08563a342e2684de9ad9d1ff06a810a203bfa50b2bdc8
merged_final_assets/batch06/14_黑铁钥匙.png,visual.asset.78924bd263722838,黑铁钥匙,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.8b74a7b28060691a,,task.series.15.295,assets/authoritative/batch06/78924bd263722838.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,78924bd263722838f0df0cfc083b955980af32c92a562cfd968c07a8627f99fc
merged_final_assets/batch06/15_铜钥匙.png,visual.asset.8fb2d6fa8057fd21,铜钥匙,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.ff6cef9d8a68451b,,task.series.15.295,assets/authoritative/batch06/8fb2d6fa8057fd21.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,8fb2d6fa8057fd21c2b5b42a6e5a01d43fe85a8f1ed033d08230185f688224a6
merged_final_assets/batch06/16_银钥匙.png,visual.asset.76a04a324a178858,银钥匙,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.372e7a0da738d7b6,,task.series.15.295,assets/authoritative/batch06/76a04a324a178858.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,76a04a324a178858dc5327e9b1c3f22a437011a58ad5222a0b9ad6974ae28a89
merged_final_assets/batch06/17_金钥匙.png,visual.asset.d8c362088a5a89eb,金钥匙,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.abb9d800063cd3bc,,task.series.15.295,assets/authoritative/batch06/d8c362088a5a89eb.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,d8c362088a5a89eb9a201543875de3bac99eca36c15129829de9ef4a02cfa7dc
merged_final_assets/batch06/18_骷髅钥匙.png,visual.asset.afd1f8be6cea76bc,骷髅钥匙,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.e9073c5038adbde4,,task.series.15.295,assets/authoritative/batch06/afd1f8be6cea76bc.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,afd1f8be6cea76bc400e4ade0204270cb264cb483d6d339260d2b7cfa936a0a3
merged_final_assets/batch06/19_律法纹章.png,visual.asset.13d17f7c06012105,律法纹章,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.b8db0ebdcf750fa5,,task.series.13.101|task.series.13.102,assets/authoritative/batch06/13d17f7c06012105.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,13d17f7c060121051afd75ae8f150312d7dcf3638fe583935c6c3e8529432402
merged_final_assets/batch06/20_印蜡官印.png,visual.asset.7a84a49f50c0ac62,印蜡官印,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.7ec5b65b1a6036f9,,task.series.12.100|task.series.13.101,assets/authoritative/batch06/7a84a49f50c0ac62.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,7a84a49f50c0ac62cb30bc292cd26441e02bfeedbf50893b1664ed0429654a5a
merged_final_assets/batch06/21_蓝纹宝箱.png,visual.asset.f6e0e9f7b23e9f42,蓝纹宝箱,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.9fa15c36e7e4ff6e,,task.series.05.036,assets/authoritative/batch06/f6e0e9f7b23e9f42.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,f6e0e9f7b23e9f424e476000a8bad78aa00ad0e6f0e30cc0ce544c8ac4476296
merged_final_assets/batch06/22_圣杯.png,visual.asset.b5f7c4c2e4b1804b,圣杯,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.ff3f779360a58ddb,,task.series.12.100|task.series.13.101,assets/authoritative/batch06/b5f7c4c2e4b1804b.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,b5f7c4c2e4b1804b68c7d77e75d44578b8b39bdbced17b95ecc05be6b3d8639c
merged_final_assets/batch06/23_玉筒.png,visual.asset.f1f9d07d9a3bf719,玉筒,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.43c7d7cefa4ae8b6,,task.series.12.100|task.series.13.101,assets/authoritative/batch06/f1f9d07d9a3bf719.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,f1f9d07d9a3bf719c6cf0a15a7bee8d85dd80e6230f4df97bb9c25d8b5e96ed5
merged_final_assets/batch06/24_水晶头骨.png,visual.asset.caef2ac166cabb29,水晶头骨,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.b40abb7dbcb5e4b7,,task.series.12.100|task.series.13.101,assets/authoritative/batch06/caef2ac166cabb29.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,caef2ac166cabb29444d98669bc7eef77da6698217d550c801f76325f376ef04
merged_final_assets/batch06/25_太阳徽章.png,visual.asset.ebcde7d676f436d3,太阳徽章,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.083b844a413f2339,,task.series.05.032|task.series.05.033,assets/authoritative/batch06/ebcde7d676f436d3.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,ebcde7d676f436d35d317195aef4543f763c9adcf291d0225e03db7252a61dda
merged_final_assets/batch06/26_月影水晶球.png,visual.asset.411b1bd41f86173e,月影水晶球,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.e035a3d7f7cc3b0e,,task.series.12.100|task.series.13.101,assets/authoritative/batch06/411b1bd41f86173e.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,411b1bd41f86173eed13859db10cfd098a0aadad9382fe52d8c9f484911ff5d7
merged_final_assets/batch06/27_古护符.png,visual.asset.ba717600c40947e3,古护符,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.07189b7db2ed38ac,,task.series.12.100|task.series.13.101,assets/authoritative/batch06/ba717600c40947e3.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,ba717600c40947e3447323ed2c25b828ef45c60084ccd723e9ed25ebdcda1dd4
merged_final_assets/batch06/28_青龙玉佩.png,visual.asset.39638095cc27960c,青龙玉佩,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.586fec3896207a43,,task.series.12.096|task.series.15.519,assets/authoritative/batch06/39638095cc27960c.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,39638095cc27960ce71b48c456e229c3b58c1f7c51bf4cdfd447fe7f2a227ba7
merged_final_assets/batch06/29_镇印石盒.png,visual.asset.fb3f4b6bbc02a564,镇印石盒,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.ff6fcb7c28ae1ded,,task.series.12.100|task.series.13.101,assets/authoritative/batch06/fb3f4b6bbc02a564.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,fb3f4b6bbc02a564228756cd685c64c9d5965febc9955789f2dc4aede5c2326d
merged_final_assets/batch06/30_漩涡怀表.png,visual.asset.c9326586616c93f8,漩涡怀表,关键任务物/宝藏,mapped_task_reference,,,,visual.task_item.5c27467ecfa61e61,,task.series.12.100|task.series.13.101,assets/authoritative/batch06/c9326586616c93f8.png,任务|背包|奖励|特殊场景,base,用户确认的任务物视觉引用；仅参与任务、背包、奖励或特殊场景显示，不创建事实实体。,c9326586616c93f86e8770525aca020185b80f1d7030a58c7e6f3c93063f9dfd
merged_final_assets/batch07/01_三桅大型帆船.png,visual.asset.631d5ce7176f8e17,三桅大型帆船,船只/地点事件,mapped_type_slot,,,visual.ship_type.f12492991577bd14,,entity.ship.1144799cb8ed2a29,,assets/authoritative/batch07/631d5ce7176f8e17.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,631d5ce7176f8e174b9e03ebac1ba61c88c08b2c4c2822106b284d5c82a5b4f7
merged_final_assets/batch07/02_小型单桅帆船.png,visual.asset.f9b7068b8d2e2988,小型单桅帆船,船只/地点事件,mapped_type_slot,,,visual.ship_type.718d35a8538aca66,,entity.ship.514c6fd345588f41|entity.ship.dc6754519989e393,,assets/authoritative/batch07/f9b7068b8d2e2988.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,f9b7068b8d2e2988b9b842f39e3a40fcb6f49a0a635170a0071161a04346b6a6
merged_final_assets/batch07/03_双桅商船.png,visual.asset.0712a9416fb8852e,双桅商船,船只/地点事件,mapped_type_slot,,,visual.ship_type.cf9bb152465a73b4,,entity.ship.2a6600258ca76ea9|entity.ship.c15e0dbe8ed8061f,,assets/authoritative/batch07/0712a9416fb8852e.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,0712a9416fb8852e42476843e77d4a96114304b60647bf5174234441b553cab4
merged_final_assets/batch07/04_武装商船.png,visual.asset.0dd550cb96e048b1,武装商船,船只/地点事件,mapped_type_slot,,,visual.ship_type.c2aa3a8d546c69ce,,entity.ship.a073bbc8c0bcaf91|entity.ship.70ffc9f7d2d63fa7,,assets/authoritative/batch07/0dd550cb96e048b1.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,0dd550cb96e048b13b1b046bc144fa5c2d502b7cf552b7337d538bd04665e40b
merged_final_assets/batch07/05_卡拉维尔帆船.png,visual.asset.994623337720e87d,卡拉维尔帆船,船只/地点事件,mapped_type_slot,,,visual.ship_type.6d0a992e272ac3f5,,entity.ship.dc9c294dbd50e292,,assets/authoritative/batch07/994623337720e87d.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,994623337720e87dedb91b7a2f3221deb2956024dc39f09e0d67389c01b37880
merged_final_assets/batch07/06_盖伦帆船.png,visual.asset.8e2e65fa7d7b1c48,盖伦帆船,船只/地点事件,mapped_type_slot,,,visual.ship_type.2752936b94f6c653,,entity.ship.321afbee35febd3a|entity.ship.cc19ccf81382a52f|entity.ship.1144799cb8ed2a29,,assets/authoritative/batch07/8e2e65fa7d7b1c48.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,8e2e65fa7d7b1c489b6b834ae19ebdcf6a889ab78f8f0a1a8caa10e99c112d6f
merged_final_assets/batch07/07_中国福船.png,visual.asset.b2b1d52c845c5327,中国福船,船只/地点事件,mapped_type_slot,,,visual.ship_type.464afca63348e5be,,entity.ship.dbfe011eee2bfdcc|entity.ship.98c718db52363742,,assets/authoritative/batch07/b2b1d52c845c5327.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,b2b1d52c845c53274bb1add16d0b1b304bcf50993160074bde2d4e1a774aab2d
merged_final_assets/batch07/08_阿拉伯三角帆船.png,visual.asset.0f3250eaa9e70918,阿拉伯三角帆船,船只/地点事件,mapped_type_slot,,,visual.ship_type.8daf77463472c268,,entity.ship.adb0caa6ec2390c2|entity.ship.3dafb2afc2a810cb|entity.ship.dc9c294dbd50e292,,assets/authoritative/batch07/0f3250eaa9e70918.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,0f3250eaa9e7091893e57ca3d5bbdf94da3546626ff9bd9cb55de8900b4f448d
merged_final_assets/batch07/09_海盗船.png,visual.asset.c55e6ccc50cb4aa7,海盗船,船只/地点事件,mapped_type_slot,,,visual.ship_type.d8abe8bc33bf24cb,,entity.ship.d8abe8bc33bf24cb,,assets/authoritative/batch07/c55e6ccc50cb4aa7.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,c55e6ccc50cb4aa73017a1bebb30cf606bf57889688ab962c51e09596d6cfc97
merged_final_assets/batch07/10_幽灵船.png,visual.asset.0d3aa9048c85fc7a,幽灵船,船只/地点事件,mapped_type_slot,,,visual.ship_type.583ef5095878bba2,,entity.ship.583ef5095878bba2,,assets/authoritative/batch07/0d3aa9048c85fc7a.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,0d3aa9048c85fc7aec032c3c5fe61493e676db80ec70998a9f8958ea154c80f3
merged_final_assets/batch07/11_明永乐大帆船.png,visual.asset.8b55bbfc0740490b,明永乐大帆船,船只/地点事件,mapped_type_slot,,,visual.ship_type.ad0207e0d83fe284,,entity.ship.98c718db52363742,,assets/authoritative/batch07/8b55bbfc0740490b.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,8b55bbfc0740490b4b0782670521a24254ef3d500e85d5c2228ab346a0d58ba3
merged_final_assets/batch07/12_威尼斯港口.png,visual.asset.213393fe5adcc8f3,威尼斯港口,船只/地点事件,mapped_type_slot,,,visual.ship_type.751d0179e4524f84,,,,assets/authoritative/batch07/213393fe5adcc8f3.png,航海|船只|海上事件,base,绑定船型或海上事件视觉槽位；同一船型可服务多个正式船只。,213393fe5adcc8f37267602275dc4fa1b33a540bcf35257655985ab0e57bebe9
